fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.TPEC,fs.costing.TIC,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.water_pumping_station.capital_a_parameter[default],fs.costing.water_pumping_station.capital_b_parameter[default],fs.costing.water_pumping_station.reference_state[default],fs.unit.properties[0.0].flow_mass_comp[H2O],fs.unit.properties[0.0].flow_mass_comp[tds],fs.unit.electricity[0.0],fs.unit.lift_height[0.0],fs.unit.eta_pump[0.0],fs.unit.eta_motor[0.0],fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[WaterPumpingStationZO],fs.costing.LCOW_aggregate_indirect_capex[WaterPumpingStationZO],fs.costing.LCOW_aggregate_fixed_opex[WaterPumpingStationZO],fs.costing.LCOW_aggregate_variable_opex[WaterPumpingStationZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,flow_mgd,subtype,unit_class,unit,fs.costing.water_pumping_station.capital_a_parameter[raw],fs.costing.water_pumping_station.capital_b_parameter[raw],fs.costing.water_pumping_station.reference_state[raw],fs.costing.water_pumping_station.capital_a_parameter[treated],fs.costing.water_pumping_station.capital_b_parameter[treated],fs.costing.water_pumping_station.reference_state[treated]
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,339198.00944854674,0.0,0.0,186.4,127692.83315081481,356666.70693514694,132746.8834915982,,,,77.03721898379627,0.007703721898379629,186.4,656.5682841440353,0.9,0.9,339198.00944854674,1.0515,0.014900000000000002,99764.12042604316,5054.050340783347,5054.050340783347,127692.83315081481,155948.56462308593,508.7970141728201,16959.900472427336,339.19800944854677,305.2782085036921,2713.584075588374,1017.5940283456403,678.3960188970935,0.06414065504517479,0.0026692132307421447,0.006873490990484099,0.0020786988342766963,0.052519251989671834,0.0026692132307421447,0.006873490990484099,0.0020786988342766963,0.052519251989671834,0.052519251989671834,0.6720465925517854,0.6720465925517854,3.4,99764.12042604316,1.7583333333333333,treated,WaterPumpingStationZO,water_pumping_station,,,,40299.0,0.8657,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,473914.1811127454,0.0,0.0,186.4,127692.83315081481,498320.76144005184,134754.15444939473,,,,113.36519665624996,0.011336519665624998,186.4,446.1703959883782,0.9,0.9,473914.1811127454,1.0515,0.014900000000000002,139386.52385668983,7061.321298579907,7061.321298579907,127692.83315081481,167170.63511136625,710.8712716691182,23695.70905563727,473.91418111274544,426.52276300147093,3791.3134489019635,1421.7425433382364,947.8283622254909,0.046723229375135504,0.0025342562670695114,0.006525963313330701,0.001973598619789214,0.035689411174946076,0.0025342562670695114,0.006525963313330701,0.001973598619789214,0.035689411174946076,0.035689411174946076,0.4566886667582181,0.4566886667582181,3.4,139386.52385668983,2.5875,treated,WaterPumpingStationZO,water_pumping_station,,,,40299.0,0.8657,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,602849.5737651943,0.0,0.0,186.4,127692.83315081481,633896.3268141019,136675.2917999162,,,,149.69317432870363,0.014969317432870366,186.4,337.89245842534496,0.9,0.9,602849.5737651943,1.0515,0.014900000000000002,177308.6981662336,8982.458649101396,8982.458649101396,127692.83315081481,177911.1575512895,904.2743606477915,30142.478688259715,602.8495737651942,542.564616388675,4822.796590121554,1808.548721295583,1205.6991475303885,0.03765770015094494,0.0024413920761540923,0.006286828735304405,0.0019012789252894759,0.027028200414196974,0.0024413920761540923,0.006286828735304405,0.0019012789252894759,0.027028200414196974,0.027028200414196974,0.3458581244595775,0.3458581244595775,3.4,177308.6981662336,3.4166666666666665,treated,WaterPumpingStationZO,water_pumping_station,,,,40299.0,0.8657,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,727606.7130035156,0.0,0.0,186.4,127692.83315081481,765078.4587231968,138534.17317456717,,,,186.02115200115733,0.018602115200115732,186.4,271.9056093314847,0.9,0.9,727606.7130035156,1.0515,0.014900000000000002,214001.9744127987,10841.340023752384,10841.340023752384,127692.83315081481,188303.62486351727,1091.4100695052734,36380.33565017578,727.6067130035157,654.8460417031641,5820.853704028125,2182.820139010547,1455.2134260070313,0.03207369214562113,0.002371182265500978,0.006106031451891568,0.0018466017455578143,0.021749876682670772,0.002371182265500978,0.006106031451891568,0.0018466017455578143,0.021749876682670772,0.021749876682670772,0.27831566443263345,0.27831566443263345,3.4,214001.9744127987,4.245833333333333,treated,WaterPumpingStationZO,water_pumping_station,,,,40299.0,0.8657,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,849112.3619079767,0.0,0.0,186.4,127692.83315081481,892841.6485462376,140344.60734324367,,,,222.349129673611,0.022234912967361103,186.4,227.4809654423505,0.9,0.9,849112.3619079767,1.0515,0.014900000000000002,249738.92997293433,12651.774192428855,12651.774192428855,127692.83315081481,198425.23788061636,1273.668542861965,42455.61809539884,849.1123619079767,764.2011257171791,6792.898895263814,2547.33708572393,1698.2247238159534,0.02827574662848501,0.0023150496000743505,0.005961484225151461,0.0018028874012546686,0.01819632540200453,0.0023150496000743505,0.005961484225151461,0.0018028874012546686,0.01819632540200453,0.01819632540200453,0.23284372911071718,0.23284372911071718,3.4,249738.92997293433,5.074999999999999,treated,WaterPumpingStationZO,water_pumping_station,,,,40299.0,0.8657,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,967968.413022191,0.0,0.0,186.4,127692.83315081481,1017818.786292834,142115.56250484544,,,,258.6771073460647,0.025867710734606475,186.4,195.5340973244763,0.9,0.9,967968.413022191,1.0515,0.014900000000000002,284696.5920653503,14422.729354030647,14422.729354030647,127692.83315081481,208326.1352048596,1451.9526195332867,48398.420651109554,967.968413022191,871.171571719972,7743.747304177528,2903.9052390665734,1935.936826044382,0.025517514303341437,0.002268473760677787,0.005841546781121369,0.0017666156107719814,0.015640878150770303,0.002268473760677787,0.005841546781121369,0.0017666156107719814,0.015640878150770303,0.015640878150770303,0.20014372763362986,0.20014372763362986,3.4,284696.5920653503,5.904166666666666,treated,WaterPumpingStationZO,water_pumping_station,,,,40299.0,0.8657,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1084595.9750937668,0.0,0.0,186.4,127692.83315081481,1140452.667811096,143853.31317971193,,,,295.00508501851834,0.029500508501851843,186.4,171.45533162672214,0.9,0.9,1084595.9750937668,1.0515,0.014900000000000002,318998.81620404904,16160.480028897127,16160.480028897127,127692.83315081481,218041.39586195367,1626.8939626406502,54229.798754688345,1084.5959750937668,976.1363775843902,8676.767800750134,3253.7879252813004,2169.1919501875336,0.023418660855726216,0.002228789519488039,0.005739355891633653,0.001735710778984771,0.013714804665619753,0.002228789519488039,0.005739355891633653,0.001735710778984771,0.013714804665619753,0.013714804665619753,0.17549731562924106,0.17549731562924106,3.4,318998.81620404904,6.7333333333333325,treated,WaterPumpingStationZO,water_pumping_station,,,,40299.0,0.8657,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1199305.4416539588,0.0,0.0,186.4,127692.83315081481,1261069.6718991378,145562.4842314588,,,,331.3330626909721,0.03313330626909721,186.4,152.6566478836269,0.9,0.9,1199305.4416539588,1.0515,0.014900000000000002,352736.8946041055,17869.651080643987,17869.651080643987,127692.83315081481,227596.87612471124,1798.9581624809382,59965.27208269794,1199.3054416539587,1079.374897488563,9594.44353323167,3597.9163249618764,2398.6108833079174,0.021764772279000248,0.0021942979619088547,0.005650536681711493,0.0017088498449438045,0.012211087790436096,0.0021942979619088547,0.005650536681711493,0.0017088498449438045,0.012211087790436096,0.012211087790436096,0.15625546118834904,0.15625546118834904,3.4,352736.8946041055,7.562499999999999,treated,WaterPumpingStationZO,water_pumping_station,,,,40299.0,0.8657,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1312334.6206412332,0.0,0.0,186.4,127692.83315081481,1379919.8536042569,147246.6189983692,,,,367.6610403634258,0.036766104036342576,186.4,137.57289767069656,0.9,0.9,1312334.6206412332,1.0515,0.014900000000000002,385980.7707768333,19553.785847554376,19553.785847554376,127692.83315081481,237012.38577109127,1968.50193096185,65616.73103206167,1312.3346206412332,1181.10115857711,10498.676965129865,3937.0038619237,2624.6692412824664,0.020425657051047576,0.0021638519578256526,0.00557213517659684,0.0016851394600006957,0.011004530456624386,0.0021638519578256526,0.00557213517659684,0.0016851394600006957,0.011004530456624386,0.011004530456624386,0.1408161182010196,0.1408161182010196,3.4,385980.7707768333,8.391666666666666,treated,WaterPumpingStationZO,water_pumping_station,,,,40299.0,0.8657,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1423871.2340416226,0.0,0.0,186.4,127692.83315081481,1497200.6025947663,148908.51453803497,,,,403.9890180358795,0.040398901803587954,186.4,125.20190506497191,0.9,0.9,1423871.2340416226,1.0515,0.014900000000000002,418785.6570710655,21215.68138722018,21215.68138722018,127692.83315081481,246303.56233987937,2135.806851062434,71193.56170208113,1423.8712340416225,1281.4841106374604,11390.96987233298,4271.613702124868,2847.742468083245,0.019317625363744404,0.0021366418331805782,0.005502066384623307,0.0016639490756099689,0.010014968070330553,0.0021366418331805782,0.005502066384623307,0.0016639490756099689,0.010014968070330553,0.010014968070330553,0.12815348488786873,0.12815348488786873,3.4,418785.6570710655,9.220833333333333,treated,WaterPumpingStationZO,water_pumping_station,,,,40299.0,0.8657,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1534067.0355305462,0.0,0.0,186.4,127692.83315081481,1613071.4878603695,150550.43198021996,,,,440.3169957083331,0.04403169957083332,186.4,114.87222881790336,0.9,0.9,1534067.0355305462,1.0515,0.014900000000000002,451196.1869207489,22857.598829405142,22857.598829405142,127692.83315081481,255483.04715261393,2301.1005532958193,76703.35177652731,1534.0670355305463,1380.6603319774918,12272.53628424437,4602.201106591639,3068.1340710610925,0.01838439082773023,0.0021120755992662887,0.005438805875670619,0.0016448176696915275,0.009188691683101791,0.0021120755992662887,0.005438805875670619,0.0016448176696915275,0.009188691683101791,0.009188691683101791,0.11758029106834725,0.11758029106834725,3.4,451196.1869207489,10.049999999999999,treated,WaterPumpingStationZO,water_pumping_station,,,,40299.0,0.8657,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1643047.1072171766,0.0,0.0,186.4,127692.83315081481,1727664.0332388612,152174.23504835076,,,,476.6449733807868,0.04766449733807868,186.4,106.11712597042623,0.9,0.9,1643047.1072171766,1.0515,0.014900000000000002,483249.14918152255,24481.401897535936,24481.401897535936,127692.83315081481,264561.2597471173,2464.570660825765,82152.35536085884,1643.0471072171765,1478.7423964954592,13144.376857737412,4929.14132165153,3286.094214434353,0.0175866790567052,0.0020897078212376062,0.005381206610468959,0.001627398351677487,0.008488366273321148,0.0020897078212376062,0.005381206610468959,0.001627398351677487,0.008488366273321148,0.008488366273321148,0.10861879052349808,0.10861879052349808,3.4,483249.14918152255,10.879166666666665,treated,WaterPumpingStationZO,water_pumping_station,,,,40299.0,0.8657,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1750916.225636455,0.0,0.0,186.4,127692.83315081481,1841088.4112567327,153781.48491279798,,,,512.9729510532405,0.05129729510532406,186.4,98.60206971842808,0.9,0.9,1750916.225636455,1.0515,0.014900000000000002,514975.3604813103,26088.651761983183,26088.651761983183,127692.83315081481,273546.92817471485,2626.3743384546824,87545.81128182275,1750.916225636455,1575.8246030728096,14007.32980509164,5252.748676909365,3501.83245127291,0.016896236599273765,0.002069195247677018,0.0053283846822930895,0.0016114238082212662,0.00788723286108239,0.002069195247677018,0.0053283846822930895,0.0016114238082212662,0.00788723286108239,0.00788723286108239,0.10092657012699413,0.10092657012699413,3.4,514975.3604813103,11.708333333333332,treated,WaterPumpingStationZO,water_pumping_station,,,,40299.0,0.8657,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1857763.363901946,0.0,0.0,186.4,127692.83315081481,1953438.1771428965,155373.5072729538,,,,549.3009287256942,0.05493009287256943,186.4,92.08102888294545,0.9,0.9,1857763.363901946,1.0515,0.014900000000000002,546400.9893829253,27680.674122139,27680.674122139,127692.83315081481,282447.46403669874,2786.645045852919,92888.1681950973,1857.763363901946,1671.9870275117516,14862.106911215567,5573.290091705838,3715.526727803892,0.016292208228183544,0.0020502679897998915,0.0052796451005337015,0.00159668385847424,0.007365611279375709,0.0020502679897998915,0.0052796451005337015,0.00159668385847424,0.007365611279375709,0.007365611279375709,0.09425179862308192,0.09425179862308192,3.4,546400.9893829253,12.5375,treated,WaterPumpingStationZO,water_pumping_station,,,,40299.0,0.8657,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1963664.9633171116,0.0,0.0,186.4,127692.83315081481,2064793.7089279431,156951.44110423978,,,,585.6289063981479,0.0585628906398148,186.4,86.36901992169042,0.9,0.9,1963664.9633171116,1.0515,0.014900000000000002,577548.5186226799,29258.607953424966,29258.607953424966,127692.83315081481,291269.2350147293,2945.4974449756673,98183.24816585559,1963.6649633171116,1767.2984669854006,15709.319706536893,5890.994889951335,3927.3299266342233,0.015758857036637083,0.0020327101537922616,0.005234431917030453,0.001583010371163024,0.006908704594651345,0.0020327101537922616,0.005234431917030453,0.001583010371163024,0.006908704594651345,0.006908704594651345,0.08840513156385708,0.08840513156385708,3.4,577548.5186226799,13.366666666666665,treated,WaterPumpingStationZO,water_pumping_station,,,,40299.0,0.8657,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2068687.3664641331,0.0,0.0,186.4,127692.83315081481,2175224.765837036,158516.27491113037,,,,621.9568840706015,0.062195688407060155,186.4,81.32427822388696,0.9,0.9,2068687.3664641331,1.0515,0.014900000000000002,608437.4607247451,30823.44176031559,30823.44176031559,127692.83315081481,300017.7675509881,3103.0310496961997,103434.36832320667,2068.687366464133,1861.81862981772,16549.498931713064,6206.062099392399,4137.374732928266,0.0152840799796816,0.002016346443335054,0.005192293726232098,0.0015702668310591183,0.0065051729790553325,0.002016346443335054,0.005192293726232098,0.0015702668310591183,0.0065051729790553325,0.0065051729790553325,0.08324146230022117,0.08324146230022117,3.4,608437.4607247451,14.195833333333331,treated,WaterPumpingStationZO,water_pumping_station,,,,40299.0,0.8657,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2172888.6632214906,0.0,0.0,186.4,127692.83315081481,2284792.4293773975,160068.874232815,,,,658.2848617430552,0.06582848617430553,186.4,76.83633275340624,0.9,0.9,2172888.6632214906,1.0515,0.014900000000000002,639084.9009474972,32376.041082000214,32376.041082000214,127692.83315081481,308697.9006243661,3259.3329948322357,108644.43316107453,2172.888663221491,1955.5997968993418,17383.109305771926,6518.665989664471,4345.777326442982,0.01485841258795568,0.0020010326575917747,0.00515285919656458,0.0015583409391122741,0.006146179794687054,0.0020010326575917747,0.00515285919656458,0.0015583409391122741,0.006146179794687054,0.006146179794687054,0.07864771548997601,0.07864771548997601,3.4,639084.9009474972,15.024999999999999,treated,WaterPumpingStationZO,water_pumping_station,,,,40299.0,0.8657,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2276320.1160029303,0.0,0.0,186.4,127692.83315081481,2393550.6019770815,161610.00287925848,,,,694.612839415509,0.0694612839415509,186.4,72.8178228406788,0.9,0.9,2276320.1160029303,1.0515,0.014900000000000002,669505.9164714501,33917.16972844367,33917.16972844367,127692.83315081481,317313.90447512746,3414.4801740043954,113816.00580014652,2276.3201160029303,2048.6881044026377,18210.560928023442,6828.960348008791,4552.6402320058605,0.014474344401024962,0.0019866488036724187,0.005115819334336846,0.0015471392486552482,0.00582473701436045,0.0019866488036724187,0.005115819334336846,0.0015471392486552482,0.00582473701436045,0.00582473701436045,0.07453447097420592,0.07453447097420592,3.4,669505.9164714501,15.854166666666666,treated,WaterPumpingStationZO,water_pumping_station,,,,40299.0,0.8657,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2379027.2771524116,0.0,0.0,186.4,127692.83315081481,2501547.181925761,163140.33958038577,,,,730.9408170879626,0.07309408170879628,186.4,69.19875522197376,0.9,0.9,2379027.2771524116,1.0515,0.014900000000000002,699713.905044827,35447.50642957094,35447.50642957094,127692.83315081481,325869.5736856782,3568.5409157286176,118951.36385762058,2379.027277152412,2141.1245494371706,19032.218217219295,7137.081831457235,4758.054554304824,0.014125837428113179,0.001973094007656411,0.005080914379116023,0.0015365832022694373,0.005535245839071308,0.001973094007656411,0.005080914379116023,0.0015365832022694373,0.005535245839071308,0.005535245839071308,0.07083008542878459,0.07083008542878459,3.4,699713.905044827,16.683333333333334,treated,WaterPumpingStationZO,water_pumping_station,,,,40299.0,0.8657,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2481050.87700091,0.0,0.0,186.4,127692.83315081481,2608824.9971664576,164660.49121812836,,,,767.2687947604164,0.07672687947604165,186.4,65.92239255502804,0.9,0.9,2481050.87700091,1.0515,0.014900000000000002,729720.8461767383,36967.65806731357,36967.65806731357,127692.83315081481,334368.3011571049,3721.5763155013656,124052.54385004552,2481.05087700091,2232.9457893008193,19848.40701600728,7443.152631002731,4962.10175400182,0.01380798061693305,0.001960282690105913,0.005047923955291738,0.001526606153395615,0.005273167818139784,0.001960282690105913,0.005047923955291738,0.001526606153395615,0.005273167818139784,0.005273167818139784,0.06747648395356971,0.06747648395356971,3.4,729720.8461767383,17.5125,treated,WaterPumpingStationZO,water_pumping_station,,,,40299.0,0.8657,1.0
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2582427.5382951363,0.0,0.0,186.4,127692.83315081481,2715422.556517336,166171.00347141235,,,,803.5967724328701,0.08035967724328703,186.4,62.9422571351165,0.9,0.9,2582427.5382951363,1.0515,0.014900000000000002,759537.5112632754,38478.170320597535,38478.170320597535,127692.83315081481,342813.13762221846,3873.6413074427046,129121.37691475682,2582.4275382951364,2324.1847844656227,20659.42030636109,7747.282614885409,5164.855076590273,0.013516737474231473,0.0019481416479520087,0.0050166595576412185,0.0015171510937991928,0.005034785174839053,0.0019481416479520087,0.0050166595576412185,0.0015171510937991928,0.005034785174839053,0.005034785174839053,0.06442609315239742,0.06442609315239742,3.4,759537.5112632754,18.34166666666667,treated,WaterPumpingStationZO,water_pumping_station,,,,40299.0,0.8657,1.0
