fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.brine_concentrator.capital_a_parameter[default],fs.costing.brine_concentrator.capital_b_parameter[default],fs.costing.brine_concentrator.capital_c_parameter[default],fs.costing.brine_concentrator.capital_d_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.properties_byproduct[0.0].flow_mass_comp[H2O],fs.unit.properties_byproduct[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.elec_coeff_1,fs.unit.elec_coeff_2,fs.unit.elec_coeff_3,fs.unit.elec_coeff_4,fs.unit.electricity[0.0],fs.unit.electricity_intensity,fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[BrineConcentratorZO],fs.costing.LCOW_aggregate_indirect_capex[BrineConcentratorZO],fs.costing.LCOW_aggregate_fixed_opex[BrineConcentratorZO],fs.costing.LCOW_aggregate_variable_opex[BrineConcentratorZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.properties_in[0.0].flow_vol,fs.unit.properties_in[0.0].conc_mass_comp[H2O],fs.unit.properties_in[0.0].conc_mass_comp[tds],fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.properties_in[0.0].dens_mass,flow_mgd,tds,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,33449133.23083347,0.0,0.0,3448.95445219549,2362697.239318447,35171763.5922214,2861089.324457866,15100000.0,302.0,-18800000.0,80800.0,37.01720707142856,1.7583173358928568,35.53651878857141,0.035166346717857164,1.4806882828571455,1.7231509891749996,0.96,0.98,9.73,0.00011,10.4,3.83e-05,3448.95445219549,24.707413195080942,33449133.23083347,1.0515,0.014900000000000002,33449133.23083347,498392.0851394188,498392.0851394188,2362697.239318447,5149063.020436091,50173.69984625021,1672456.6615416736,33449.133230833475,30104.21990775013,267593.0658466678,100347.39969250042,66898.26646166695,4.207911140996462,1.778197941305207,0.0915771939772186,0.40729538545539096,1.930840620258646,1.778197941305207,0.0915771939772186,0.40729538545539096,1.930840620258646,1.9308406202586457,24.707413195080942,24.707413195080942,0.03877552440732141,954.6539379474941,45.34606205250598,1.0,33449133.23083347,1000.0,0.8448979591836735,47500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,38816694.07764919,0.0,0.0,3665.0466200727033,2510730.6145220036,40815753.82264813,3089099.3562789764,15100000.0,302.0,-18800000.0,80800.0,37.01720707142856,2.221032424285714,35.53651878857141,0.044420648485714316,1.4806882828571455,2.176611775799999,0.96,0.98,9.73,0.00011,10.4,3.83e-05,3665.0466200727033,25.945825262801293,38816694.07764919,1.0515,0.014900000000000002,38816694.07764919,578368.741756973,578368.741756973,2510730.6145220036,5744222.7163255215,58225.04111647379,1940834.7038824596,38816.69407764919,34935.024669884275,310533.5526211935,116450.08223294758,77633.38815529838,4.638929681800433,2.0392099707829416,0.10501931349532179,0.46708006559994025,2.0276203319222295,2.0392099707829416,0.10501931349532179,0.46708006559994025,2.0276203319222295,2.0276203319222295,25.945825262801293,25.945825262801293,0.039238239495714276,943.3962264150942,56.60377358490566,1.0,38816694.07764919,1000.0,0.8448979591836735,60000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,16958628.686840817,0.0,0.0,2864.9623042378944,1962634.9436610697,17831998.06421312,2215318.511094998,15100000.0,302.0,-18800000.0,80800.0,37.8666357361111,0.37866635736111104,36.35197030666665,0.007573327147222228,1.5146654294444473,0.3710930302138888,0.96,0.98,9.73,0.00011,10.4,3.83e-05,2864.9623042378944,20.808382173143738,16958628.686840817,1.0515,0.014900000000000002,16958628.686840817,252683.5674339282,252683.5674339282,1962634.9436610697,3375315.5755207753,25437.943030261227,847931.4343420409,16958.628686840817,15262.765818156737,135669.02949472654,50875.886060522454,33917.257373681634,2.796612668812405,0.914040733952653,0.0470730977985616,0.20936059164702178,1.6261382454141686,0.914040733952653,0.0470730977985616,0.20936059164702178,1.6261382454141686,1.6261382454141688,20.808382173143738,20.808382173143738,0.03824530209347221,990.09900990099,9.900990099009901,1.0,16958628.686840817,1000.0,0.8642857142857143,10000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,22718969.860072244,0.0,0.0,3086.0128621636095,2114065.0510167717,23888996.807865966,2452577.701931848,15100000.0,302.0,-18800000.0,80800.0,37.8666357361111,0.8519993040624998,36.35197030666665,0.01703998608125001,1.5146654294444473,0.8349593179812498,0.96,0.98,9.73,0.00011,10.4,3.83e-05,3086.0128621636095,22.139876422709854,22718969.860072244,1.0515,0.014900000000000002,22718969.860072244,338512.6509150765,338512.6509150765,2114065.0510167717,4006591.226911675,34078.454790108364,1135948.4930036122,22718.969860072244,20447.072874065023,181751.75888057795,68156.90958021673,45437.93972014449,3.279072583565071,1.209543554649776,0.062291493064463584,0.2770453709751586,1.7301921648756728,1.209543554649776,0.062291493064463584,0.2770453709751586,1.7301921648756728,1.7301921648756728,22.139876422709854,22.139876422709854,0.0387186350401736,977.9951100244498,22.004889975550125,1.0,22718969.860072244,1000.0,0.8642857142857143,22500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,28345222.90735452,0.0,0.0,3307.063642505946,2265495.3107383996,29805001.887083277,2687839.132057982,15100000.0,302.0,-18800000.0,80800.0,37.8666357361111,1.3253322507638885,36.35197030666665,0.026506645015277795,1.5146654294444473,1.2988256057486107,0.96,0.98,9.73,0.00011,10.4,3.83e-05,3307.063642505946,23.439210551831057,28345222.90735452,1.0515,0.014900000000000002,28345222.90735452,422343.8213195824,422343.8213195824,2265495.3107383996,4626697.2773831,42517.83436103178,1417261.145367726,28345.22290735452,25510.70061661907,226761.78325883616,85035.66872206356,56690.44581470904,3.740847861065385,1.4908560762133116,0.07677908792498576,0.3414798690938257,1.8317328278332623,1.4908560762133116,0.07677908792498576,0.3414798690938257,1.8317328278332623,1.8317328278332623,23.439210551831057,23.439210551831057,0.039191967986874986,966.1835748792271,33.81642512077295,1.0,28345222.90735452,1000.0,0.8642857142857143,35000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,33842188.119592756,0.0,0.0,3528.1146452649064,2416925.722825954,35585060.80775179,2921174.3258078867,15100000.0,302.0,-18800000.0,80800.0,37.8666357361111,1.7986651974652774,36.35197030666665,0.035973303949305584,1.5146654294444473,1.7626918935159719,0.96,0.98,9.73,0.00011,10.4,3.83e-05,3528.1146452649064,24.70753587746838,33842188.119592756,1.0515,0.014900000000000002,33842188.119592756,504248.6029819321,504248.6029819321,2416925.722825954,5236033.598771047,50763.282179389134,1692109.405979638,33842.188119592756,30457.969307633484,270737.50495674205,101526.56435877827,67684.37623918551,4.182998453810116,1.7587357696337955,0.09057489213614092,0.40283758437004713,1.9308502076701317,1.7587357696337955,0.09057489213614092,0.40283758437004713,1.9308502076701317,1.9308502076701317,24.70753587746838,24.70753587746838,0.039665300933576376,954.6539379474941,45.34606205250597,1.0,33842188.119592756,1000.0,0.8642857142857143,47500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,39214439.35887576,0.0,0.0,3749.1658704404886,2568356.287279435,41233982.98585787,3152651.4337266837,15100000.0,302.0,-18800000.0,80800.0,37.8666357361111,2.2719981441666666,36.35197030666665,0.04543996288333337,1.5146654294444466,2.2265581812833326,0.96,0.98,9.73,0.00011,10.4,3.83e-05,3749.1658704404886,25.94594940917904,39214439.35887576,1.0515,0.014900000000000002,39214439.35887576,584295.1464472489,584295.1464472489,2568356.287279435,5834981.201032445,58821.65903831364,1960721.967943788,39214.43935887576,35292.995422988184,313715.5148710061,117643.31807662729,78428.87871775152,4.60651942572403,2.013892747682868,0.10371547650566801,0.46128116779352624,2.0276300337419677,2.013892747682868,0.10371547650566801,0.46128116779352624,2.0276300337419677,2.0276300337419677,25.94594940917904,25.94594940917904,0.04013863388027777,943.3962264150944,56.603773584905674,1.0,39214439.35887576,1000.0,0.8642857142857143,60000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,17337612.39819821,0.0,0.0,2929.2461152972382,2006672.4005274824,18230499.436705418,2265002.8252606355,15100000.0,302.0,-18800000.0,80800.0,38.71606440079364,0.3871606440079364,37.167421824761895,0.007743212880158735,1.5486425760317488,0.3794174311277777,0.96,0.98,9.73,0.00011,10.4,3.83e-05,2929.2461152972382,20.808500463560268,17337612.39819821,1.0515,0.014900000000000002,17337612.39819821,258330.42473315337,258330.42473315337,2006672.4005274824,3450922.9758484964,26006.418597297314,866880.6199099105,17337.61239819821,15603.85115837839,138700.89918558567,52012.83719459463,34675.22479639642,2.7965250992174817,0.9139651306431988,0.04706920422812479,0.20934327474525824,1.6261474896008998,0.9139651306431988,0.04706920422812479,0.20934327474525824,1.6261474896008998,1.6261474896009,20.808500463560268,20.808500463560268,0.03910322504480158,990.09900990099,9.900990099009901,1.0,17337612.39819821,1000.0,0.8836734693877552,10000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,23102643.963896934,0.0,0.0,3155.255719119622,2161499.6893224036,24292430.128037628,2505729.084384468,15100000.0,302.0,-18800000.0,80800.0,38.71606440079364,0.871111449017857,37.167421824761895,0.017422228980357155,1.5486425760317488,0.8536892200374998,0.96,0.98,9.73,0.00011,10.4,3.83e-05,3155.255719119622,22.13999617711669,23102643.963896934,1.0515,0.014900000000000002,23102643.963896934,344229.39506206434,344229.39506206434,2161499.6893224036,4085986.525800662,34653.965945845404,1155132.1981948467,23102.643963896935,20792.379567507243,184821.15171117548,69307.93189169081,46205.28792779387,3.2706829183200488,1.2029846331033185,0.061953708604821064,0.2755430531412535,1.7302015234706563,1.2029846331033185,0.061953708604821064,0.2755430531412535,1.7302015234706563,1.7302015234706558,22.13999617711669,22.13999617711669,0.0395871758498115,977.9951100244498,22.004889975550125,1.0,23102643.963896934,1000.0,0.8836734693877552,22500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,28733587.403646503,0.0,0.0,3381.265555449096,2316327.1373957004,30213367.1549343,2744457.5897100335,15100000.0,302.0,-18800000.0,80800.0,38.71606440079364,1.3550622540277775,37.167421824761895,0.027101245080555572,1.5486425760317488,1.3279610089472218,0.96,0.98,9.73,0.00011,10.4,3.83e-05,3381.265555449096,23.439331770228193,28733587.403646503,1.0515,0.014900000000000002,28733587.403646503,428130.45231433294,428130.45231433294,2316327.1373957004,4709880.481745802,43100.38110546976,1436679.3701823251,28733.587403646503,25860.228663281854,229868.69922917202,86200.76221093952,57467.174807293006,3.7245547794245586,1.4781251709373997,0.07612344630327635,0.33856386134738636,1.8317423008364966,1.4781251709373997,0.07612344630327635,0.33856386134738636,1.8317423008364966,1.8317423008364966,23.439331770228193,23.439331770228193,0.04007112665482142,966.183574879227,33.81642512077295,1.0,28733587.403646503,1000.0,0.8836734693877552,35000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,34235243.008352034,0.0,0.0,3607.2756242856644,2471154.7447473747,35998358.02328217,2981259.86557182,15100000.0,302.0,-18800000.0,80800.0,38.71606440079364,1.8390130590376983,37.167421824761895,0.036780261180754,1.5486425760317488,1.8022327978569443,0.96,0.98,9.73,0.00011,10.4,3.83e-05,3607.2756242856644,24.707658559855822,34235243.008352034,1.0515,0.014900000000000002,34235243.008352034,510105.1208244454,510105.1208244454,2471154.7447473747,5323004.7155199135,51352.86451252805,1711762.1504176017,34235.24300835204,30811.718707516833,273881.9440668163,102705.7290250561,68470.48601670408,4.159179353730833,1.7401275962574343,0.08961657120725834,0.3985753911845221,1.9308597950816186,1.7401275962574343,0.08961657120725834,0.3985753911845221,1.9308597950816186,1.9308597950816182,24.707658559855822,24.707658559855822,0.04055507745983134,954.6539379474941,45.34606205250598,1.0,34235243.008352034,1000.0,0.8836734693877552,47500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,39612184.640102334,0.0,0.0,3833.285925629323,2625982.511377424,41652212.14906761,3216204.062514949,15100000.0,302.0,-18800000.0,80800.0,38.71606440079364,2.322963864047619,37.167421824761895,0.04645927728095242,1.5486425760317488,2.2765045867666664,0.96,0.98,9.73,0.00011,10.4,3.83e-05,3833.285925629323,25.946073555556783,39612184.640102334,1.0515,0.014900000000000002,39612184.640102334,590221.5511375249,590221.5511375249,2625982.511377424,5925740.237079928,59418.276960153504,1980609.2320051168,39612.184640102336,35650.9661760921,316897.4771208187,118836.55392030701,79224.36928020467,4.575531754405193,1.989686441993652,0.1024688517626734,0.4557367250871628,2.0276397355617055,1.989686441993652,0.1024688517626734,0.4557367250871628,2.0276397355617055,2.027639735561705,25.946073555556783,25.946073555556783,0.041039028264841265,943.3962264150942,56.60377358490567,1.0,39612184.640102334,1000.0,0.8836734693877552,60000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,17716596.109555606,0.0,0.0,2993.530657041838,2050710.3579479207,18629000.80919772,2314687.6399802994,15100000.0,302.0,-18800000.0,80800.0,39.56549306547618,0.39565493065476187,37.98287334285713,0.007913098613095245,1.5826197226190446,0.3877418320416666,0.96,0.98,9.73,0.00011,10.4,3.83e-05,2993.530657041838,20.8086187539768,17716596.109555606,1.0515,0.014900000000000002,17716596.109555606,263977.28203237854,263977.28203237854,2050710.3579479207,3526530.8767302446,26574.89416433341,885829.8054777803,17716.596109555605,15944.936498600047,141732.76887644484,53149.78832866682,35433.19221911121,2.7964416865984947,0.913892773577541,0.04706547783924346,0.20932670139407888,1.6261567337876315,0.913892773577541,0.04706547783924346,0.20932670139407888,1.6261567337876315,1.6261567337876313,20.8086187539768,20.8086187539768,0.039961147996130944,990.09900990099,9.900990099009901,1.0,17716596.109555606,1000.0,0.903061224489796,10000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,23486318.06772162,0.0,0.0,3224.499324959077,2208934.8406486823,24695863.448209286,2558880.979857735,15100000.0,302.0,-18800000.0,80800.0,39.56549306547618,0.8902235939732142,37.98287334285713,0.0178044718794643,1.5826197226190446,0.8724191220937498,0.96,0.98,9.73,0.00011,10.4,3.83e-05,3224.499324959077,22.14011593152352,23486318.06772162,1.0515,0.014900000000000002,23486318.06772162,349946.1392090522,349946.1392090522,2208934.8406486823,4165382.3377102963,35229.47710158243,1174315.903386081,23486.318067721622,21137.68626094946,187890.54454177298,70458.95420316486,46972.636135443245,3.262653889126914,1.1967073375667654,0.06163042788468863,0.2741052416098212,1.730210882065639,1.1967073375667654,0.06163042788468863,0.2741052416098212,1.730210882065639,1.7302108820656388,22.14011593152352,22.14011593152352,0.040455716659449394,977.9951100244499,22.004889975550128,1.0,23486318.06772162,1000.0,0.903061224489796,22500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,29121951.899938487,0.0,0.0,3455.4682356977187,2367159.489693612,30621732.42278532,2801076.5730026956,15100000.0,302.0,-18800000.0,80800.0,39.56549306547618,1.3847922572916664,37.98287334285713,0.027695845145833353,1.5826197226190446,1.357096412145833,0.96,0.98,9.73,0.00011,10.4,3.83e-05,3455.4682356977187,23.43945298862533,29121951.899938487,1.0515,0.014900000000000002,29121951.899938487,433917.0833090835,433917.0833090835,2367159.489693612,4793064.211749115,43682.92784990773,1456097.5949969245,29121.951899938485,26209.75670994464,232975.61519950788,87365.85569981547,58243.90379987697,3.7089616944803145,1.4659409034021487,0.07549595652521075,0.33577306071322344,1.8317517738397313,1.4659409034021487,0.07549595652521075,0.33577306071322344,1.8317517738397313,1.8317517738397313,23.43945298862533,23.43945298862533,0.04095028532276785,966.1835748792271,33.81642512077295,1.0,29121951.899938487,1000.0,0.903061224489796,35000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,34628297.89711131,0.0,0.0,3686.4373892577623,2525384.3050827077,36411655.23881255,3041345.9437496667,15100000.0,302.0,-18800000.0,80800.0,39.56549306547618,1.8793609206101187,37.98287334285713,0.03758721841220241,1.5826197226190435,1.8417737021979164,0.96,0.98,9.73,0.00011,10.4,3.83e-05,3686.4373892577623,24.70778124224326,34628297.89711131,1.0515,0.014900000000000002,34628297.89711131,515961.6386669586,515961.6386669586,2525384.3050827077,5409976.370682694,51942.44684566697,1731414.8948555656,34628.29789711131,31165.468107400182,277026.3831768905,103884.89369133394,69256.59579422262,4.13638340633477,1.7223184178961035,0.08869939852164982,0.3944962074239122,1.9308693824931042,1.7223184178961035,0.08869939852164982,0.3944962074239122,1.9308693824931042,1.9308693824931038,24.70778124224326,24.70778124224326,0.0414448539860863,954.6539379474941,45.34606205250597,1.0,34628297.89711131,1000.0,0.903061224489796,47500.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,40009929.9213289,0.0,0.0,3917.406785639207,2683609.286815971,42070441.31227734,3279757.242643772,15100000.0,302.0,-18800000.0,80800.0,39.56549306547618,2.3739295839285712,37.98287334285713,0.04747859167857146,1.5826197226190446,2.32645099225,0.96,0.98,9.73,0.00011,10.4,3.83e-05,3917.406785639207,25.946197701934526,40009929.9213289,1.0515,0.014900000000000002,40009929.9213289,596147.9558278007,596147.9558278007,2683609.286815971,6016499.824467966,60014.89488199336,2000496.4960664453,40009.929921328905,36008.93692919602,320079.43937063124,120029.78976398672,80019.85984265781,4.545875043740893,1.9665195031023905,0.10127575440977346,0.45043034884728705,2.0276494373814424,1.9665195031023905,0.10127575440977346,0.45043034884728705,2.0276494373814424,2.0276494373814424,25.946197701934526,25.946197701934526,0.041939422649404756,943.3962264150944,56.60377358490567,1.0,40009929.9213289,1000.0,0.903061224489796,60000.0,default,BrineConcentratorZO,brine_concentrator
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,18095579.820913,0.0,0.0,3057.8159294716925,2094748.8159223846,19027502.181690022,2364372.9552539885,15100000.0,302.0,-18800000.0,80800.0,40.414921730158724,0.4041492173015872,38.79832486095238,0.008082984346031752,1.6165968692063462,0.39606623295555543,0.96,0.98,9.73,0.00011,10.4,3.83e-05,3057.8159294716925,20.808737044393325,18095579.820913,1.0515,0.014900000000000002,18095579.820913,269624.1393316037,269624.1393316037,2094748.8159223846,3602139.2781660175,27143.369731369497,904778.99104565,18095.579820912997,16286.0218388217,144764.63856730398,54286.739462738995,36191.159641825994,2.7963621688452345,0.9138234580699528,0.04706190809060254,0.20931082471031642,1.6261659779743627,0.9138234580699528,0.04706190809060254,0.20931082471031642,1.6261659779743627,1.6261659779743625,20.808737044393325,20.808737044393325,0.04081907094746031,990.09900990099,9.9009900990099,1.0,18095579.820913,1000.0,0.9224489795918368,10000.0,default,BrineConcentratorZO,brine_concentrator
